FIRE_ID,Open_Water,Developed,Barren,Deciduous,Evergreen,Mixed,Shrub,grass,Pasture,Crops,Wetlands
NE4284910324220150915,0.256134695,0.309869246,0,0,0.019702669,0,0.130754075,99.00770195,0,0,0.275837363
CA3639412158320150919,0.071665323,3.178357072,0,0.010749798,35.86311923,11.62769865,34.453104,13.73645077,0.005374899,0,1.053480247
ID4278311340620150923,0,0.488984417,1.114096364,0,0,0,59.09546839,38.46498298,0.07343722,0.759448325,0.003582303
WY4302610888320150926,0.019705845,2.982748428,0.012540083,0.008957202,0.016122964,0.008957202,74.50063596,9.053940273,6.037154476,0,7.359237563
TX2970809391120151004,27.06023535,2.26755745,0.152245168,0,0.003582239,0.023284555,0.057315828,1.483047053,9.684583833,0.075227024,59.1929215
TX3091710093720151007,0.010745755,0.902643456,0,0,0,0,88.2029515,10.84425818,0,0.039401103,0
ID4378711598520151010,0,0.026859097,0,0.026859097,33.3070711,0.046555768,21.61082959,44.89945745,0.003581213,0,0.078786685
ND4637110064120151011,15.49358837,0.696683143,0.008954796,0.395801992,0,0.012536715,0.11641235,73.08367362,0.243570456,7.545311269,2.403467297
MT4592411142320151011,0,0.428100595,0,0,2.122590815,0,29.05173031,66.95385828,0.032241886,1.409686895,0.001791216
WY4287610628620151011,1.574394154,6.650427182,0.064480307,0.00179112,0.003582239,0,19.24558041,68.71272232,0,0,3.747022264
FL2767208193520150203,11.05996561,4.991760997,10.57637197,0.17552658,2.683049147,0.308067058,3.32425849,22.8130821,4.787577017,0,39.28034102
CA3745411858420150206,0,1.545459429,0.277573826,0,1.249977615,0,57.95204241,38.26041797,0,0,0.714528751
NY4161407443620150503,0.105696883,8.251522752,0.213185238,64.99283411,1.671443927,10.96918667,1.331064135,6.125044787,1.891795056,0.023289144,4.424937298
PA4111907568320150503,1.703354767,2.743995271,1.115867529,79.0403181,0.77197256,5.373358887,1.128405366,1.15706328,0.565993803,0,6.399670434
MI4464908366720150503,0.472914875,3.770779593,0,35.08705933,18.48308971,14.52780166,0.388721697,2.575952995,1.372169676,1.864789338,21.45672112
MO3749909096020150503,0.073431959,3.198767776,0.832825877,84.39302217,0.727155497,4.011892395,0.814915643,2.079378157,2.817279794,0,1.05133073
FL2878608235820150505,0.026865351,16.86964932,0.00537307,0.460293011,68.70723932,0.125371637,2.973098829,1.393416198,8.439302217,0,0.999391052
AZ3500611188320150717,0,0,0,0,83.68385224,0,4.118447924,12.19769983,0,0,0
WA4701111997920150719,11.32143049,3.098082054,0.087749145,0,0,0,43.38747515,19.62715567,0.14326391,21.87102666,0.463816909
CA3624611854720150719,0,0.016119499,0.028656888,0,57.98900292,0,12.70216539,29.19062203,0,0,0.073433274
UT3888611216320150719,0,0.634056349,0.005373359,2.099192205,79.55436944,2.949974029,5.394852322,9.3621823,0,0,0
WA4606711811820150720,0,2.673806368,0,0.00716358,47.1542677,0,9.067301837,40.25932161,0.077008489,0.761130413,0
FL2869308075220150721,38.74341799,1.516996812,0.01074614,0,5.20829602,0.451337894,0.068058889,0.229250994,0.007164094,0,53.76473117
MT4633511122620150721,0,1.056949893,0,0,58.98317837,0.012540083,26.67813189,13.02018953,0,0,0.249010229
MT4866711363420150721,13.72405022,0.872306507,12.45051855,0.198821401,33.72261728,0.514069749,18.30410718,20.15440004,0.025076573,0,0.01432947
CA3851412213120150722,0.571459281,2.398695855,0.055533661,0.114650138,8.047006557,1.377593064,14.6626778,70.46684103,0,1.082010677,1.223531941
ID4641311546520150723,0.021491511,0.003581918,0,0,89.41005803,0,2.713303245,7.688588008,0,0,0.162977291
ID4560811517420150724,0.007163965,0,0,0.012536939,38.64601057,0,4.944927017,55.7929614,0,0,0.596400107
MT4554910673020150725,0,0.134293081,0,0,25.23277467,0,20.90137516,50.34020914,0.096691018,0.376020627,2.918636299
CA3919212088220150725,0.440591754,3.716373536,0,0.161192105,67.83859297,1.889529677,12.19686929,13.75685066,0,0,0
CA3728211950220150725,0,1.43855249,0,0.051952705,53.59727696,0.116445718,7.660336797,36.99928341,0,0,0.136151917
NC3498707948420150726,0.784566608,10.96243753,1.501065793,1.092661257,57.59936948,0.270478442,6.871227184,11.88672148,0.603650563,0.471098214,7.956723449
MT4605110976120150726,0.352831608,0.014328187,0,0,0.10029731,0,5.294265143,89.43296199,0.413726403,0,4.391589354
WY4126010920920150726,0,0.85791557,0,0.042985331,0.530152419,0.048358498,66.9550266,30.70048179,0,0,0.865079792
TX3007509714920151013,0.521281169,6.595729435,0.003582688,3.921252508,24.98925193,8.627113786,14.00831184,21.84365148,16.04507022,0.053740327,3.391014617
LA3235609291220151013,0.073424069,5.059097421,0.008954155,2.618194842,58.38108883,0.485315186,11.62428367,16.57234957,0.064469914,0,5.11282235
LA3243709322020151013,0.13611534,4.631503537,0.116414435,1.85367601,45.43028566,2.337243664,15.40073431,15.47774693,2.811856362,0,11.80442375
KS3918009678420151015,0,4.571101041,0.003582368,16.98042236,0.017911838,0.98694227,0.064482617,75.45540848,0.012538287,1.724909993,0.182700747
AL3433408743420151016,0,2.385643156,0,79.99785077,8.027366837,9.094816778,0.019701257,0.114625497,0.003582047,0,0.356413655
MS3108708911820151017,0.050153146,1.724909993,0,0.501531462,48.68795787,1.687295133,22.03872539,12.13706138,2.0114994,0,11.16086622
LA3205609310920151017,0.286615076,2.360991688,0.007165377,6.257165377,24.41064775,0.80968759,15.18880768,3.813771854,0.933290341,0,45.93185727
MS3098608956120151018,1.486496167,3.832652769,0.539078731,0.010745755,46.38942618,0.811304535,7.996632997,6.560283688,9.388208324,0,22.98517086
TX3266509883820151019,0.139727353,1.572828404,0.032244774,10.44193254,5.732404206,0.392311413,24.3609265,52.69154291,0.327821866,4.28676352,0.021496516
KS3738909684020151111,0.732567928,3.202521896,0,4.902294424,0,0.04656911,0.008955598,75.24135337,0.325983772,14.88420412,0.655549784
KS3730609580520151111,0.259675137,3.16982754,0.082379699,14.067229,0.039398986,3.984670213,0.315191891,23.81131467,28.22758287,26.03198481,0.010745178
OK3672409588120151111,1.519250408,3.869788774,0.121826684,9.513230736,0.068079617,0.025081964,1.838149668,43.08902306,39.91436301,0,0.041206084
OK3678109583820151111,0.505086689,0.82569136,0,5.018627311,0,0,0.059105889,67.07622869,26.06748818,0.447771887,0
OK3671409624620151111,0.146856027,2.507298028,0,60.41513692,0.734280137,0.034027616,2.077475509,28.6279707,5.451582284,0,0.005372781
OK3691309636920151111,0.019701963,3.401275254,0,34.51604814,0.354635335,0,0.057314802,48.41846969,13.16091131,0.034030663,0.037612839
WV3847108066620151113,0.014328187,2.333703478,0.130744708,81.9679765,0.055521725,5.199340903,0.809542573,8.450048358,0.51760576,0,0.521187807
WV3743808193620151114,0,3.120353951,0.003582496,92.22777509,1.64436563,1.298654773,0.646640514,0.965482652,0.093144894,0,0
LA3101809313220150209,0.053741289,5.435035738,0.37439765,0.028662021,70.28106694,2.633323182,4.568009602,3.731436863,0.206008276,0,12.68831844
MS3111208913420150212,0.137879168,3.269705977,0.075206819,0.569423056,41.70039036,1.079755041,25.53092433,17.62346453,0.119972782,0,9.893277943
FL3051808705920150212,14.96068633,12.75589705,0.214926656,0.008955277,3.977934197,0.014328444,0.234628266,2.618523096,0.64836208,0,64.5657586
TX2958709433220150213,23.33882581,0.180893362,0.705663216,0,0,0,0,0.016119211,0,0,75.75849841
MS3116108914420150214,0.034025179,13.13909135,0.010744793,0.342042585,50.93211081,3.124944038,12.9027059,6.187210114,0.542612059,0.003581598,12.78093157
NJ3974607471220150507,1.224840627,3.948499391,0.001790703,0.753885825,16.53176707,3.140892486,1.126351981,2.52668147,0.02686054,1.149631115,69.5687988
FL2607808111620150508,0.087761718,0.008955277,0,0,21.86520517,15.9314384,0.18985188,0.213135601,0,0,61.70365196
FL2611508160020150509,0.463949843,3.672189879,0.035826243,0,0.152261532,0.146887595,0.019704433,0.12539185,0.034034931,0.030452306,95.31930139
AZ3180111070320150520,0,1.286046928,0,0,2.066989074,0,59.00411965,37.64284435,0,0,0
FL2656508173120150528,0.569637259,25.42230184,0.051948052,0,0.990595611,0.152261532,1.39184953,0.548141514,12.39587998,0.171965965,58.30541872
MT4562210738620150727,0.345636562,1.989648812,0.055516754,0,0.042980712,0,25.81170866,60.09778112,1.122871112,3.934526048,6.599330217
OR4332112296020150728,0.850827542,1.601346994,0.059110124,0.069857419,70.80497242,0.856201189,4.773590313,20.95722576,0.026868238,0,0
NV4085211634420150729,0,0.123578401,0,0,0.008954957,0,9.764484642,90.102982,0,0,0
MT4574010677220150729,0,0.00537384,0,0,6.781786264,0,0.227492566,92.0449253,0.121807043,0,0.818614982
CA3891212249320150729,0.051952705,1.696524543,0.010748836,0.003582945,1.291651738,0.252597635,8.908993192,87.76961662,0,0,0.014331781
ID4890711653420150729,0.22382581,0.714451985,0,0,56.48110015,0,3.702974197,30.16097552,0.282915824,8.208140097,0.225616416
TX2961709427320150730,14.61855301,0.252507163,0.752148997,0,0,0,0,0.121776504,1.975286533,0.161174785,82.11855301
OR4292412304820150730,0,0.026871126,0,0,9.415642578,0.021496901,1.789616997,88.74278958,0,0,0.003582817
CA4038712317320150730,0,12.09064851,0,0.016123253,52.10856324,1.123253314,16.94374776,17.71766392,0,0,0
CA4049212319820150803,0,6.061474529,0,0.20419861,24.41248119,1.681951709,20.68316974,46.90119653,0.010747295,0,0.044780397
CA4035712344220150731,4.508813414,5.468973918,0.066279736,0.306319862,39.45435655,1.536973345,6.57244196,42.0285182,0,0,0.057323015
CA4034312338320150731,4.366906088,6.956957853,0.003582368,0.078812087,45.18798474,0.745132458,5.429078078,37.19751384,0,0,0.034032492
CA4016812363920150730,2.305625224,4.021855966,1.4313866,2.002866356,41.31673235,9.851307775,20.2221426,18.80508778,0.037620924,0,0.005374418
MT4571810678120150731,0,0,0,0,8.812782117,0,0.327792506,90.18055456,0,0,0.678870818
AZ3453311121020150731,0.363642878,0.36901691,0.077027802,0,91.04686156,0,2.457724276,5.685726569,0,0,0
AZ3587911183020150731,0,0.001791408,0,0,71.76561212,0,11.87703773,16.35555874,0,0,0
CA4180012381520150801,0.016122676,1.880978826,0.04478521,0.075239153,54.03604314,1.003188707,2.663824299,40.27981799,0,0,0
CA4060412308120150731,0,7.550819379,0,0.342079341,55.72848572,1.124742545,14.42106206,20.83281096,0,0,0
CA4068012335620150731,0,6.701529424,0,0.051935958,32.19850281,0.349224542,2.920949891,57.77785737,0,0,0
CA4064212358620150731,0,6.665711523,0,0.261470683,42.17199756,0.433396612,3.331064866,47.13635875,0,0,0
CA3416511754320140430,0.293696275,32.5519341,0.051934097,0,0.171919771,0.026862464,48.31840974,8.135744986,0,0,10.44949857
NJ3971007477020140501,0.429922614,4.619876756,0.005374033,7.154628833,21.67347377,25.09494124,0.985239324,0.540985956,0.021496131,2.85361135,36.62044999
LA2994009348020140501,20.37604083,0,0,0,0,0,0,0,0,0,79.62395917
LA2984009376020140501,30.47729919,0.057311722,0,0,0,0,0,0.005372974,0,0,69.46001612
TX3023010155020140501,0,0.763057964,0.037615533,0.008956079,0.044780397,0,39.66468439,59.32327864,0,0,0.157626997
FL2701008144020140501,0.152247895,2.011463371,0,1.425756762,12.81927279,1.794734014,24.45280315,5.137023106,17.58731865,0.814974028,33.80440623
NM3222010807020140501,0,2.317293745,0,0,0,0,46.00920471,51.67350155,0,0,0
FL2862008074020140501,29.41102712,1.995485974,0.01433024,0,2.111919177,0.594704976,0.021495361,0.042990721,0.023286641,0,65.78475979
AZ3353010999020140501,0.053726853,0.587413589,0,0,86.07041799,0,6.314696085,6.971954583,0,0,0.001790895
OK3608709892720140504,0.103890521,6.546894032,0.003582432,0.79529985,3.541233789,0.415562084,0.163000645,56.29791502,0.005373648,32.1075446,0.019703375
OK3508209614820150214,0.225753857,3.346890509,0,69.19355706,0.41388207,2.660670453,2.950925412,14.44466343,6.758282121,0,0.005375092
MS3033508947220150220,2.093706344,5.315757424,0.811333596,0.041193538,26.68087545,0.046566608,10.03689508,5.50918795,0.462084035,0,49.00239997
NM3146610903420150602,0.001791216,0,0,0,23.74077524,2.414559003,64.99426811,8.848606434,0,0,0
AZ3174011161020150602,0,0.008955438,0,0,23.75340307,0.171944405,47.27038258,28.71471558,0,0,0.08059894
NM3553810546220150606,0,0,0,0.573127485,78.51667443,0,14.49117025,5.722319733,0.592828742,0,0.103879357
ID4327511649920150606,1.97061985,0.942314583,0,0,0,0,30.49265496,58.58294518,0.218559656,7.782156933,0.010748836
AZ3449111148820150606,0,3.218872589,0,0,79.7839755,0,2.031275189,14.96229423,0,0,0.003582496
OR4479812122620150610,0.899206477,2.801511813,0.077023662,0,0.383327064,0,14.1992226,70.5930822,0,11.00721873,0.039407455
CA4069112352420150610,0.363662421,5.709320865,0.134358037,0.551763673,55.29281095,0.90109457,20.30239516,16.73742857,0,0,0.007165762
OR4210312387320150611,0,0.994249476,0,0,12.77655363,0.008957202,65.82289819,20.39017574,0,0,0.007165762
CA3597112126920150611,0,1.063906004,0,0,5.027582748,7.176887806,15.6361943,67.95744376,0,0,3.137985385
ID4426611689920150612,0.967135309,2.330079699,0.073430644,0,0,0,16.5989075,46.63383183,0.857884839,32.46888153,0.069848661
ID4620111490620150613,0.188040617,0,0,0,76.78683358,0.048353301,12.32471928,10.54281058,0,0,0.109242644
FL3040408231720150614,0.028652782,3.762468437,0.035815978,0.30264501,52.8608012,0.096703139,9.690012715,0.266829032,1.214161638,0,31.74191007
CA4046512305420150731,0,3.10675787,0,0.019697024,23.21383805,0.651792429,12.06532249,60.90857,0.021487663,0,0.01253447
CA4091312343720150731,0.001790735,2.08620597,0,0.021488817,35.76276346,0.148630983,2.186487116,59.79263292,0,0,0
CA4139912139220150731,0,0.003582945,0,0,63.57757076,0,14.65962021,21.75206019,0,0,0.00716589
CA3687411890520150801,0.392269251,1.520715041,0,0.019703022,12.06720522,0.50511383,8.6317147,76.85611421,0,0,0.007164735
WA4750811876520150731,0.025071184,3.046148887,0.001790799,0.017907989,0,0,25.68363747,25.90569653,0.071631955,44.14677388,1.101341308
CA4176412395720150801,0.257939707,5.173124116,0.182707292,1.033550074,65.37875938,4.393931252,1.794830458,21.78336647,0,0,0.001791248
CA4146912375220150801,0,4.169950562,0,0.214945905,77.91609945,1.640753744,4.802249767,11.24883571,0.007164864,0,0
OR4303812227820150801,0.021495361,0.456776412,4.76480493,0,25.59918318,0,0.607243937,68.53795722,0,0,0.01253896
WA4731111796520150801,0.173719935,6.252126726,0,0,0,0,5.240252879,74.42197826,0,7.573830972,6.33809123
OR4560811806120150801,0,1.072899875,0,0,73.55901845,0,4.791330826,20.55525703,0.021493821,0,0
TX3052510038920150802,0.001790895,2.587843404,0.021490741,0.216698306,0.286543214,0.087753859,82.75368029,14.04419929,0,0,0
AZ3431611226820150802,0,0.667991905,0.012536041,0,8.126936371,0,60.14076183,31.05177385,0,0,0
CA4155612377620150802,0.003582175,1.088981229,0.051941539,0.125376128,46.53066342,0.422696661,9.338730477,42.43802837,0,0,0
OR4236212410720150802,0,0.576792176,0.080607602,0.01253896,37.6276287,0.240031527,20.5423996,40.90746247,0,0,0.01253896
WY4485010734520150802,0,0.503295601,0,0.440607537,42.61892821,0.028657401,17.36817596,34.00737928,1.499140278,1.368390887,2.165424846
CA4093812010520150803,0,0,0,0.100288329,4.509393077,0.967066029,26.06063862,68.09398449,0,0,0.268629453
WA4571712031520150805,0.001790895,2.537698342,0,0,0.055517748,0.032236112,13.84720083,77.44009456,0,6.001289444,0.084172069
OR4440011733620150805,0,1.936304363,0.010747295,0,0,0,13.95894533,83.53872609,0.175539156,0.259726302,0.120011464
ID4313811536520150805,0,0.180916044,0,0,2.20681749,0,52.90809107,42.96666488,0.558869364,0.988768875,0.189872284
AR3487009304020140508,0.79515742,3.904151295,0.001790895,13.50872166,47.75600845,22.50976038,9.002829614,2.129374261,0.370715283,0,0.021490741
OK3579009740020140508,0.693026754,11.55223667,0.014326134,33.86519107,1.801511407,0.872103435,1.531105619,47.01479173,0.881057269,1.7101823,0.064467605
OK3647009658020140508,0.179115171,1.753537525,0,9.759985671,0,0.044778793,1.148128246,87.10728999,0,0,0.007164607
FL3017708482520150310,0.005372878,2.073930797,0,0,30.41406978,0,0.073429329,0.010745755,0,0,67.42245147
MT4631810765020150322,0,0.010745178,0,0,0.023281219,0,63.61145436,31.95078708,0,3.986461076,0.417271083
MT4571110625620150322,0,0.007162811,0,0,15.64357854,0,0.209512213,84.12721152,0,0,0.012534919
OK3608709634820150323,1.205380331,1.778518081,0,60.57349596,0,0,0.714631132,34.15005463,1.56538248,0,0.012537388
OK3640609607220150324,0.155830199,4.361454415,0,72.07594483,0,0,1.081855633,16.85115529,5.466595021,0,0.007164607
ID4634611483620150805,0.06446876,0,0,0,53.62368152,0,3.3434215,42.8341183,0,0,0.134309916
CA4045612355620150806,0.41012232,8.086036141,0.813080932,3.925712341,53.82631588,6.526138582,18.74921647,7.593531171,0,0,0.069846159
CA4035812356120150806,0,4.866210553,0.981480818,0.046566608,30.87545223,0.096715263,1.923559122,61.2100154,0,0,0
AZ3481011454220150808,5.612966777,4.339571953,0.456702785,0,0.005372974,0,23.27214113,2.974836572,0.046565774,8.369302409,54.92253963
ID4549311517620150809,0.021494591,0,0.981586301,0.001791216,25.24718779,0,31.55943254,41.46843878,0,0,0.720068783
MT4854411361620150809,0.25974026,0.10031348,5.458128079,0.035826243,18.34303627,1.067622033,8.311688312,66.169279,0,0,0.014330497
ID4311811696020150810,0,0.587634592,0,0,0.76499991,0,3.040292384,95.55870075,0,0,0.04837236
OR4340211847020150810,0.1361446,0.041201655,0,0,0,0,66.35437006,29.31408201,0.107482579,0.867026136,3.179692958
ID4592611571420150810,0.017911838,0,0,0,69.44777804,0,6.281681563,24.13261925,0,0,0.120009314
OR4458511775220150810,0,0.120028664,0,0,6.409888929,0,16.66786098,76.63919742,0,0,0.163024006
WA4613412137420150811,0.381501648,0.775540908,1.400630463,0,15.52693796,0.005373263,5.364307207,76.12659407,0,0,0.419114486
OR4398911806120150811,0,0,0,0,0.137913741,0,35.66055309,64.15854707,0,0,0.042986101
TX3000510039120150811,0,1.302330581,0,0.066280924,0.30632535,0,47.65060996,50.67445318,0,0,0
WA4868512125620150811,1.185721194,1.534989522,0.720030091,2.738621913,46.10341925,3.306406835,6.154287045,37.97890061,0.198814279,0,0.078809264
ID4630411497320150811,0.159409647,0,0.04656911,0,70.31756551,0,3.741648905,25.65241532,0.007164479,0,0.075227024
ID4638111506920150811,0.481742152,0.001790863,0,0,40.94629202,0,13.27745841,44.26655205,0,0,1.026164509
ID4666211472820150811,0,0,0,0,57.75266005,0,7.994482857,34.24210941,0,0,0.01074768
ID4579211510020150811,0,0,0,0,85.76085399,0,2.708124373,10.87190142,0,0,0.659120218
ID4620411530820150811,1.302074005,0,0.102088333,0,61.03628613,0,17.04337859,20.23677329,0,0,0.272235555
ID4622311613120150811,0.342018086,2.331453129,0,0,19.89255976,0,4.286865431,52.36278986,3.348554033,17.05613752,0.379622169
TX3563910162120140511,29.74981644,14.69044933,0.089543151,0,0,0,28.71648848,22.02761511,0,1.219577715,3.506509787
